0,Ancestral Healing,Shaman,Spell,Common,0,0,0,images/all/Ancestral_Healing.png
0,Backstab,Rogue,Spell,Common,0,0,0,images/all/Backstab.png
0,Innervate,Druid,Spell,Common,0,0,0,images/all/Innervate.png
0,Hunter's Mark,Hunter,Spell,Common,0,0,0,images/all/Hunters_Mark.png
0,Moonfire,Druid,Spell,Common,0,0,0,images/all/Moonfire.png
0,Sacrificial Pact,Warlock,Spell,Common,0,0,0,images/all/Sacrificial_Pact.png
0,Totemic Might,Shaman,Spell,Common,0,0,0,images/all/Totemic_Might.png
1,Arcane Missiles,Mage,Spell,Common,0,0,0,images/all/Arcane_Missiles.png
1,Arcane Shot,Hunter,Spell,Common,0,0,0,images/all/Arcane_Shot.png
1,Blessing of Might,Paladin,Spell,Common,0,0,0,images/all/Blessing_of_Might.png
1,Claw,Druid,Spell,Common,0,0,0,images/all/Claw.png
1,Deadly Poison,Rogue,Spell,Common,0,0,0,images/all/Deadly_Poison.png
1,Execute,Warrior,Spell,Common,0,0,0,images/all/Execute.png
1,Frost Shock,Shaman,Spell,Common,0,0,0,images/all/Frost_Shock.png
1,Hand of Protection,Paladin,Spell,Common,0,0,0,images/all/Hand_of_Protection.png
1,Holy Smite,Priest,Spell,Common,0,0,0,images/all/Holy_Smite.png
1,Light's Justice,Paladin,Weapon,Common,0,1,4,images/all/Lights_Justice.png
1,Murloc Raider,Neutral,Minion,Common,0,2,1,images/all/Murloc_Raider.png
1,Northshire Cleric,Priest,Minion,Common,0,1,3,images/all/Northshire_Cleric.png
1,Power Word:Shield,Priest,Spell,Common,0,0,0,images/all/Power_Word_Shield.png
1,Rockbiter Weapon,Shaman,Spell,Common,0,0,0,images/all/Rockbiter_Weapon.png
1,Sinister Strike,Rogue,Spell,Common,0,0,0,images/all/Sinister_Strike.png
1,Stonetusk Boar,Neutral,Minion,Common,0,1,1,images/all/Stonetusk_Boar.png
1,Timber Wolf,Hunter,Minion,Common,0,1,1,images/all/Timberwolf.png
1,Tracking,Hunter,Spell,Common,0,0,0,images/all/Tracking.png
1,Voidwalker,Warlock,Minion,Common,0,1,3,images/all/Voidwalker.png
1,Voodoo Doctor,Neutral,Minion,Common,0,2,1,images/all/Voodoo_Doctor.png
1,Corruption,Warlock,Spell,Common,0,0,0,images/all/Corruption.png
1,Elven Archer,Neutral,Minion,Common,0,1,1,images/all/Elven_Archer.png
1,Goldshire Footman,Neutral,Minion,Common,0,1,1,images/all/Goldshire_Footman.png
1,Grimscale Oracle,Neutral,Minion,Common,0,1,1,images/all/Grimscale_Oracle.png
1,Humility,Paladin,Spell,Common,0,0,0,images/all/Humility.png
1,Mind Vision,Priest,Spell,Common,0,0,0,images/all/Mind_Vision.png
1,Mirror Image,Mage,Spell,Common,0,0,0,images/all/Mirror_Image.png
1,Mortal Coil,Warlock,Spell,Common,0,0,0,images/all/Mortal_Coil.png
1,Soulfire,Warlock,Spell,Common,0,0,0,images/all/Soulfire.png
1,Whirlwind,Warrior,Spell,Common,0,0,0,images/all/Whirlwind.png
2,Arcane Explosion,Mage,Spell,Common,0,0,0,images/all/Arcane_Explosion.png
2,Bloodfen Raptor,Neutral,Minion,Common,0,3,2,images/all/Bloodfen_Raptor.png
2,Fiery War Axe,Warrior,Weapon,Common,0,3,2,images/all/Fiery_War_Axe.png
2,Heroic Strike,Warrior,Spell,Common,0,0,0,images/all/Heroic_Strike.png
2,Holy Light,Paladin,Spell,Common,0,0,0,images/all/Holy_Light.png
2,Mark of the Wild,Druid,Spell,Common,0,0,0,images/all/Mark_of_the_Wild.png
2,Mind Blast,Priest,Spell,Common,0,0,0,images/all/Mind_Blast.png
2,Novice Engineer,Neutral,Minion,Common,0,1,1,images/all/Novice_Engineer.png
2,River Crocalisk,Neutral,Minion,Common,0,2,3,images/all/River_Crocolisk.png
2,Sap,Rogue,Spell,Common,0,0,0,images/all/Sap.png
2,Shadow Word:Pain,Priest,Spell,Common,0,0,0,images/all/Shadow_Word_Pain.png
2,Succubus,Warlock,Minion,Common,0,4,3,images/all/Succubus.png
2,Wild Growth,Druid,Spell,Common,0,0,0,images/all/Wild_Growth.png
2,Windfury,Shaman,Spell,Common,0,0,0,images/all/Windfury.png
2,Acidic Swamp Ooze,Neutral,Minion,Common,0,3,2,images/all/Acidic_Swamp_Ooze.png
2,Bluegill Warrior,Neutral,Minion,Common,0,2,1,images/all/Bluegill_Warrior.png
2,Cleave,Warrior,Spell,Common,0,0,0,images/all/Cleave.png
2,Divine Spirit,Priest,Spell,Common,0,0,0,images/all/Divine_Spirit.png
2,Flametongue Totem,Shaman,Minion,Common,0,0,3,images/all/Flametongue_Totem.png
2,Frostbolt,Mage,Spell,Common,0,0,0,images/all/Frostbolt.png
2,Frostwolf Grunt,Neutral,Minion,Common,0,2,2,images/all/Frostwolf_Grunt.png
2,Kobold Geomancer,Neutral,Minion,Common,0,2,2,images/all/Kobold_Geomancer.png
2,Murloc Tidehunter,Neutral,Minion,Common,0,2,1,images/all/Murloc_Tidehunter.png
2,Shiv,Rogue,Spell,Common,0,0,0,images/all/Shiv.png
3,Arcane Intellect,Mage,Spell,Common,0,0,0,images/all/Arcane_Intellect.png
3,Charge,Warrior,Spell,Common,0,0,0,images/all/Charge.png
