0,Ancestral Healing,Shaman,Spell,Common,0,0,0,images/gvg/Ancestral_Healing.png
0,Backstab,Rogue,Spell,Common,0,0,0,images/gvg/Backstab.png
0,Innervate,Druid,Spell,Common,0,0,0,images/gvg/Innervate.png
0,Hunter's Mark,Hunter,Spell,Common,0,0,0,images/gvg/Hunters_Mark.png
0,Moonfire,Druid,Spell,Common,0,0,0,images/gvg/Moonfire.png
0,Sacrificial Pact,Warlock,Spell,Common,0,0,0,images/gvg/Sacrificial_Pact.png
0,Totemic Might,Shaman,Spell,Common,0,0,0,images/gvg/Totemic_Might.png
1,Arcane Missiles,Mage,Spell,Common,0,0,0,images/gvg/Arcane_Missiles.png
1,Arcane Shot,Hunter,Spell,Common,0,0,0,images/gvg/Arcane_Shot.png
1,Blessing of Might,Paladin,Spell,Common,0,0,0,images/gvg/Blessing_of_Might.png
1,Claw,Druid,Spell,Common,0,0,0,images/gvg/Claw.png
1,Deadly Poison,Rogue,Spell,Common,0,0,0,images/gvg/Deadly_Poison.png
1,Execute,Warrior,Spell,Common,0,0,0,images/gvg/Execute.png
1,Frost Shock,Shaman,Spell,Common,0,0,0,images/gvg/Frost_Shock.png
1,Hand of Protection,Paladin,Spell,Common,0,0,0,images/gvg/Hand_of_Protection.png
1,Holy Smite,Priest,Spell,Common,0,0,0,images/gvg/Holy_Smite.png
1,Light's Justice,Paladin,Weapon,Common,0,1,4,images/gvg/Lights_Justice.png
1,Murloc Raider,Neutral,Minion,Common,0,2,1,images/gvg/Murloc_Raider.png
1,Northshire Cleric,Priest,Minion,Common,0,1,3,images/gvg/Northshire_Cleric.png
1,Power Word:Shield,Priest,Spell,Common,0,0,0,images/gvg/Power_Word_Shield.png
1,Rockbiter Weapon,Shaman,Spell,Common,0,0,0,images/gvg/Rockbiter_Weapon.png
1,Sinister Strike,Rogue,Spell,Common,0,0,0,images/gvg/Sinister_Strike.png
1,Stonetusk Boar,Neutral,Minion,Common,0,1,1,images/gvg/Stonetusk_Boar.png
1,Timber Wolf,Hunter,Minion,Common,0,1,1,images/gvg/Timberwolf.png
1,Tracking,Hunter,Spell,Common,0,0,0,images/gvg/Tracking.png
1,Voidwalker,Warlock,Minion,Common,0,1,3,images/gvg/Voidwalker.png
1,Voodoo Doctor,Neutral,Minion,Common,0,2,1,images/gvg/Voodoo_Doctor.png
1,Corruption,Warlock,Spell,Common,0,0,0,images/gvg/Corruption.png
1,Elven Archer,Neutral,Minion,Common,0,1,1,images/gvg/Elven_Archer.png
